t,kind,detail
1446.02,frontiers,avail=0 black=0
1446.02,explore_status,exploration_complete
1446.52,frontiers,avail=0 black=0
1446.52,explore_status,exploration_complete
1447.02,frontiers,avail=0 black=0
1447.02,explore_status,exploration_complete
1447.52,frontiers,avail=0 black=0
1447.52,explore_status,exploration_complete
1448.02,frontiers,avail=0 black=0
1448.02,explore_status,exploration_complete
1448.52,frontiers,avail=0 black=0
1448.52,explore_status,exploration_complete
1449.02,frontiers,avail=0 black=0
1449.02,explore_status,exploration_complete
1449.52,frontiers,avail=0 black=0
1449.52,explore_status,exploration_complete
1450.02,frontiers,avail=0 black=0
1450.02,explore_status,exploration_complete
1450.52,frontiers,avail=0 black=0
1450.52,explore_status,exploration_complete
1451.02,frontiers,avail=0 black=0
1451.02,explore_status,exploration_complete
1451.52,frontiers,avail=0 black=0
1451.52,explore_status,exploration_complete
1452.02,frontiers,avail=0 black=0
1452.02,explore_status,exploration_complete
1452.52,frontiers,avail=0 black=0
1452.52,explore_status,exploration_complete
1453.02,frontiers,avail=0 black=0
1453.02,explore_status,exploration_complete
1453.52,frontiers,avail=0 black=0
1453.52,explore_status,exploration_complete
1454.02,frontiers,avail=0 black=0
1454.02,explore_status,exploration_complete
1454.52,frontiers,avail=0 black=0
1454.52,explore_status,exploration_complete
1455.02,frontiers,avail=0 black=0
1455.02,explore_status,exploration_complete
1455.52,frontiers,avail=0 black=0
1455.52,explore_status,exploration_complete
1456.02,frontiers,avail=0 black=0
1456.02,explore_status,exploration_complete
1456.52,frontiers,avail=0 black=0
1456.52,explore_status,exploration_complete
1457.02,frontiers,avail=0 black=0
1457.02,explore_status,exploration_complete
1457.52,frontiers,avail=0 black=0
1457.52,explore_status,exploration_complete
1458.02,frontiers,avail=0 black=0
1458.02,explore_status,exploration_complete
1458.52,frontiers,avail=0 black=0
1458.52,explore_status,exploration_complete
1459.02,frontiers,avail=0 black=0
1459.02,explore_status,exploration_complete
1459.53,frontiers,avail=0 black=0
1459.53,explore_status,exploration_complete
1460.03,frontiers,avail=0 black=0
1460.03,explore_status,exploration_complete
1460.53,frontiers,avail=0 black=0
1460.53,explore_status,exploration_complete
1461.03,frontiers,avail=0 black=0
1461.03,explore_status,exploration_complete
1461.53,frontiers,avail=0 black=0
1461.53,explore_status,exploration_complete
1462.03,frontiers,avail=0 black=0
1462.03,explore_status,exploration_complete
1462.53,frontiers,avail=0 black=0
1462.53,explore_status,exploration_complete
1463.03,frontiers,avail=0 black=0
1463.03,explore_status,exploration_complete
1463.53,frontiers,avail=0 black=0
1463.53,explore_status,exploration_complete
1464.03,frontiers,avail=0 black=0
1464.04,explore_status,exploration_complete
1464.54,frontiers,avail=0 black=0
1464.54,explore_status,exploration_complete
1465.03,frontiers,avail=0 black=0
1465.04,explore_status,exploration_complete
1465.53,frontiers,avail=0 black=0
1465.53,explore_status,exploration_complete
1466.03,frontiers,avail=0 black=0
1466.04,explore_status,exploration_complete
1466.53,frontiers,avail=0 black=0
1466.53,explore_status,exploration_complete
1467.03,frontiers,avail=0 black=0
1467.03,explore_status,exploration_complete
1467.54,frontiers,avail=0 black=0
1467.54,explore_status,exploration_complete
1468.03,frontiers,avail=0 black=0
1468.04,explore_status,exploration_complete
1468.53,frontiers,avail=0 black=0
1468.54,explore_status,exploration_complete
1469.03,frontiers,avail=0 black=0
1469.03,explore_status,exploration_complete
1469.54,frontiers,avail=0 black=0
1469.54,explore_status,exploration_complete
1470.03,frontiers,avail=0 black=0
1470.03,explore_status,exploration_complete
1470.53,frontiers,avail=0 black=0
1470.53,explore_status,exploration_complete
1471.03,frontiers,avail=0 black=0
1471.04,explore_status,exploration_complete
1471.53,frontiers,avail=0 black=0
1471.53,explore_status,exploration_complete
1472.03,frontiers,avail=0 black=0
1472.03,explore_status,exploration_complete
1472.53,frontiers,avail=0 black=0
1472.53,explore_status,exploration_complete
1473.03,frontiers,avail=0 black=0
1473.04,explore_status,exploration_complete
1473.53,frontiers,avail=0 black=0
1473.53,explore_status,exploration_complete
1474.03,frontiers,avail=0 black=0
1474.03,explore_status,exploration_complete
1474.54,frontiers,avail=0 black=0
1474.54,explore_status,exploration_complete
1475.03,frontiers,avail=0 black=0
1475.03,explore_status,exploration_complete
1475.53,frontiers,avail=0 black=0
1475.54,explore_status,exploration_complete
1476.04,frontiers,avail=0 black=0
1476.04,explore_status,exploration_complete
1476.54,frontiers,avail=0 black=0
1476.54,explore_status,exploration_complete
1477.03,frontiers,avail=0 black=0
1477.03,explore_status,exploration_complete
1477.53,frontiers,avail=0 black=0
1477.53,explore_status,exploration_complete
1478.03,frontiers,avail=0 black=0
1478.04,explore_status,exploration_complete
1478.54,frontiers,avail=0 black=0
1478.54,explore_status,exploration_complete
1479.03,frontiers,avail=0 black=0
1479.03,explore_status,exploration_complete
1479.53,frontiers,avail=0 black=0
1479.54,explore_status,exploration_complete
1480.04,frontiers,avail=0 black=0
1480.04,explore_status,exploration_complete
1480.53,frontiers,avail=0 black=0
1480.54,explore_status,exploration_complete
1481.03,frontiers,avail=0 black=0
1481.03,explore_status,exploration_complete
1481.54,frontiers,avail=0 black=0
1481.54,explore_status,exploration_complete
1482.04,frontiers,avail=0 black=0
1482.04,explore_status,exploration_complete
1482.54,frontiers,avail=0 black=0
1482.54,explore_status,exploration_complete
1483.04,frontiers,avail=0 black=0
1483.04,explore_status,exploration_complete
1483.54,frontiers,avail=0 black=0
1483.54,explore_status,exploration_complete
1484.04,frontiers,avail=0 black=0
1484.04,explore_status,exploration_complete
1484.54,frontiers,avail=0 black=0
1484.54,explore_status,exploration_complete
1485.04,frontiers,avail=0 black=0
1485.04,explore_status,exploration_complete
1485.54,frontiers,avail=0 black=0
1485.54,explore_status,exploration_complete
1486.04,frontiers,avail=0 black=0
1486.04,explore_status,exploration_complete
1486.55,frontiers,avail=0 black=0
1486.55,explore_status,exploration_complete
1487.05,frontiers,avail=0 black=0
1487.05,explore_status,exploration_complete
1487.55,frontiers,avail=0 black=0
1487.55,explore_status,exploration_complete
1488.05,frontiers,avail=0 black=0
1488.05,explore_status,exploration_complete
1488.55,frontiers,avail=0 black=0
1488.55,explore_status,exploration_complete
1489.05,frontiers,avail=0 black=0
1489.05,explore_status,exploration_complete
1489.55,frontiers,avail=0 black=0
1489.55,explore_status,exploration_complete
1490.05,frontiers,avail=0 black=0
1490.05,explore_status,exploration_complete
1490.55,frontiers,avail=0 black=0
1490.55,explore_status,exploration_complete
1491.05,frontiers,avail=0 black=0
1491.05,explore_status,exploration_complete
1491.55,frontiers,avail=0 black=0
1491.55,explore_status,exploration_complete
1492.05,frontiers,avail=0 black=0
1492.05,explore_status,exploration_complete
1492.55,frontiers,avail=0 black=0
1492.55,explore_status,exploration_complete
1493.05,frontiers,avail=0 black=0
1493.05,explore_status,exploration_complete
1493.55,frontiers,avail=0 black=0
1493.55,explore_status,exploration_complete
1494.05,frontiers,avail=0 black=0
1494.05,explore_status,exploration_complete
1494.55,frontiers,avail=0 black=0
1494.55,explore_status,exploration_complete
1495.05,frontiers,avail=0 black=0
1495.05,explore_status,exploration_complete
1495.56,frontiers,avail=0 black=0
1495.56,explore_status,exploration_complete
1496.06,frontiers,avail=0 black=0
1496.06,explore_status,exploration_complete
1496.56,frontiers,avail=0 black=0
1496.56,explore_status,exploration_complete
1497.06,frontiers,avail=0 black=0
1497.06,explore_status,exploration_complete
1497.56,frontiers,avail=0 black=0
1497.56,explore_status,exploration_complete
1498.06,frontiers,avail=0 black=0
1498.06,explore_status,exploration_complete
1498.56,frontiers,avail=0 black=0
1498.56,explore_status,exploration_complete
1499.06,frontiers,avail=0 black=0
1499.06,explore_status,exploration_complete
1499.56,frontiers,avail=0 black=0
1499.56,explore_status,exploration_complete
1500.06,frontiers,avail=0 black=0
1500.06,explore_status,exploration_complete
1500.56,frontiers,avail=0 black=0
1500.56,explore_status,exploration_complete
1501.06,frontiers,avail=0 black=0
1501.06,explore_status,exploration_complete
1501.56,frontiers,avail=0 black=0
1501.56,explore_status,exploration_complete
1502.06,frontiers,avail=0 black=0
1502.06,explore_status,exploration_complete
1502.56,frontiers,avail=0 black=0
1502.56,explore_status,exploration_complete
1503.06,frontiers,avail=0 black=0
1503.06,explore_status,exploration_complete
1503.56,frontiers,avail=0 black=0
1503.56,explore_status,exploration_complete
1504.06,frontiers,avail=0 black=0
1504.06,explore_status,exploration_complete
1504.56,frontiers,avail=0 black=0
1504.56,explore_status,exploration_complete
1505.06,frontiers,avail=0 black=0
1505.06,explore_status,exploration_complete
1505.56,frontiers,avail=0 black=0
1505.56,explore_status,exploration_complete
1506.06,frontiers,avail=0 black=0
1506.06,explore_status,exploration_complete
1506.56,frontiers,avail=0 black=0
1506.56,explore_status,exploration_complete
1507.06,frontiers,avail=0 black=0
1507.06,explore_status,exploration_complete
1507.56,frontiers,avail=0 black=0
1507.56,explore_status,exploration_complete
1508.06,frontiers,avail=0 black=0
1508.06,explore_status,exploration_complete
1508.56,frontiers,avail=0 black=0
1508.56,explore_status,exploration_complete
1509.06,frontiers,avail=0 black=0
1509.06,explore_status,exploration_complete
1509.56,frontiers,avail=0 black=0
1509.56,explore_status,exploration_complete
1510.06,frontiers,avail=0 black=0
1510.06,explore_status,exploration_complete
1510.56,frontiers,avail=0 black=0
1510.56,explore_status,exploration_complete
1511.06,frontiers,avail=0 black=0
1511.06,explore_status,exploration_complete
1511.56,frontiers,avail=0 black=0
1511.56,explore_status,exploration_complete
1512.06,frontiers,avail=0 black=0
1512.06,explore_status,exploration_complete
1512.56,frontiers,avail=0 black=0
1512.56,explore_status,exploration_complete
1513.06,frontiers,avail=0 black=0
1513.06,explore_status,exploration_complete
1513.56,frontiers,avail=0 black=0
1513.56,explore_status,exploration_complete
1514.06,frontiers,avail=0 black=0
1514.06,explore_status,exploration_complete
1514.56,frontiers,avail=0 black=0
1514.56,explore_status,exploration_complete
1515.06,frontiers,avail=0 black=0
1515.06,explore_status,exploration_complete
1515.56,frontiers,avail=0 black=0
1515.56,explore_status,exploration_complete
1516.06,frontiers,avail=0 black=0
1516.06,explore_status,exploration_complete
1516.56,frontiers,avail=0 black=0
1516.56,explore_status,exploration_complete
1517.06,frontiers,avail=0 black=0
1517.06,explore_status,exploration_complete
1517.56,frontiers,avail=0 black=0
1517.56,explore_status,exploration_complete
1518.06,frontiers,avail=0 black=0
1518.06,explore_status,exploration_complete
1518.56,frontiers,avail=0 black=0
1518.56,explore_status,exploration_complete
1519.06,frontiers,avail=0 black=0
1519.06,explore_status,exploration_complete
1519.56,frontiers,avail=0 black=0
1519.56,explore_status,exploration_complete
1520.06,frontiers,avail=0 black=0
1520.06,explore_status,exploration_complete
1520.56,frontiers,avail=0 black=0
1520.56,explore_status,exploration_complete
1521.06,frontiers,avail=0 black=0
1521.06,explore_status,exploration_complete
1521.56,frontiers,avail=0 black=0
1521.56,explore_status,exploration_complete
1522.06,frontiers,avail=0 black=0
1522.06,explore_status,exploration_complete
1522.56,frontiers,avail=0 black=0
1522.56,explore_status,exploration_complete
1523.06,frontiers,avail=0 black=0
1523.06,explore_status,exploration_complete
1523.56,frontiers,avail=0 black=0
1523.56,explore_status,exploration_complete
1524.06,frontiers,avail=0 black=0
1524.06,explore_status,exploration_complete
1524.56,frontiers,avail=0 black=0
1524.56,explore_status,exploration_complete
1525.06,frontiers,avail=0 black=0
1525.06,explore_status,exploration_complete
1525.56,frontiers,avail=0 black=0
1525.56,explore_status,exploration_complete
1526.06,frontiers,avail=0 black=0
1526.06,explore_status,exploration_complete
1526.56,frontiers,avail=0 black=0
1526.56,explore_status,exploration_complete
1527.06,frontiers,avail=0 black=0
1527.06,explore_status,exploration_complete
1527.56,frontiers,avail=0 black=0
1527.56,explore_status,exploration_complete
1528.06,frontiers,avail=0 black=0
1528.06,explore_status,exploration_complete
1528.56,frontiers,avail=0 black=0
1528.56,explore_status,exploration_complete
1529.06,frontiers,avail=0 black=0
1529.06,explore_status,exploration_complete
1529.56,frontiers,avail=0 black=0
1529.56,explore_status,exploration_complete
1530.06,frontiers,avail=0 black=0
1530.06,explore_status,exploration_complete
1530.56,frontiers,avail=0 black=0
1530.56,explore_status,exploration_complete
1531.06,frontiers,avail=0 black=0
1531.06,explore_status,exploration_complete
1531.56,frontiers,avail=0 black=0
1531.56,explore_status,exploration_complete
1532.06,frontiers,avail=0 black=0
1532.06,explore_status,exploration_complete
1532.56,frontiers,avail=0 black=0
1532.56,explore_status,exploration_complete
1533.06,frontiers,avail=0 black=0
1533.06,explore_status,exploration_complete
1533.56,frontiers,avail=0 black=0
1533.56,explore_status,exploration_complete
1534.06,frontiers,avail=0 black=0
1534.06,explore_status,exploration_complete
1534.56,frontiers,avail=0 black=0
1534.56,explore_status,exploration_complete
1535.06,frontiers,avail=0 black=0
1535.06,explore_status,exploration_complete
1535.56,frontiers,avail=0 black=0
1535.56,explore_status,exploration_complete
1536.06,frontiers,avail=0 black=0
1536.06,explore_status,exploration_complete
1536.56,frontiers,avail=0 black=0
1536.57,explore_status,exploration_complete
1537.06,frontiers,avail=0 black=0
1537.06,explore_status,exploration_complete
1537.57,frontiers,avail=0 black=0
1537.57,explore_status,exploration_complete
1538.06,frontiers,avail=0 black=0
1538.07,explore_status,exploration_complete
1538.56,frontiers,avail=0 black=0
1538.57,explore_status,exploration_complete
1539.06,frontiers,avail=0 black=0
1539.07,explore_status,exploration_complete
1539.56,frontiers,avail=0 black=0
1539.57,explore_status,exploration_complete
1540.07,frontiers,avail=0 black=0
